Node 50	67.31089999999999	69.1776	78.73054	85.20212000000001	82.6548	86.02807999999999	76.09685999999999	86.99248	48.3861	81.3652	70.05072	80.7786	
Node 51	79.51366	79.43886	91.93044	98.75045999999999	78.4596	78.58362	74.43258	71.30178000000001	78.77128	82.97748	79.6647	78.80802	
Node 52	74.70392	77.18798	67.87379999999999	93.176	74.9803	70.3155	82.5361	78.06886	71.74172	69.30138	70.6665	63.390080000000005	
Node 53	68.7288	83.69632	83.02626	77.62602	80.46155999999999	74.40729999999999	79.04934	77.52766	75.82252	82.00094	73.74316	84.55106	
Node 54	58.406780000000005	80.76536	82.11110000000001	93.41192000000001	87.01140000000001	78.09909999999999	80.3583	71.31678000000001	69.8442	78.36548	82.57612	74.10264	
Node 55	74.47373999999999	86.41792000000001	72.66426	85.50012	70.82378	69.92178	69.70996000000001	84.13007999999999	91.893	76.00908	86.2826	71.96848	
Node 56	67.63566	73.55792	80.11970000000001	83.48474	96.06864	63.7305	95.70926	76.27222	75.6965	83.67992	99.13656	84.16432	
Node 57	80.47004	81.88022000000001	69.01426000000001	85.50478	78.87498	83.03852	79.54137999999999	80.24072	76.90458	85.51014	81.80766	77.66154	
Node 58	86.16824	81.09756	78.57554	75.29204	83.05168	81.61924	70.73482	86.03986	85.93822	74.54608	99.79998	72.5778	
Node 59	86.62506	99.73926	75.30042	72.4828	79.2104	82.44561999999999	89.7624	72.88918	85.63968	80.0099	78.10748	82.41462	
Node 60	63.87336	78.08564	69.21224000000001	80.96773999999999	83.49064	76.38080000000001	79.38503999999999	81.09452	78.26758000000001	81.12068000000001	83.85998000000001	80.08846	
