Contacts	TotalForwards
2151750	21546
2152250	21550
2152750	21554
2153250	21561
2153750	21564
2154250	21573
2154750	21579
2155250	21586
2155750	21592
2156250	21602
2156750	21606
2157250	21610
2157750	21614
2158250	21618
2158750	21627
2159250	21630
2159750	21636
2160250	21642
2160750	21651
2161250	21655
2161750	21662
2162250	21665
2162751	21671
2163252	21677
2163753	21678
2164253	21686
2164753	21692
2165253	21697
2165753	21704
2166253	21707
2166753	21716
2167253	21722
2167753	21725
2168254	21732
2168754	21739
2169254	21743
2169754	21751
2170254	21757
2170756	21764
2171256	21768
2171756	21774
2172256	21779
2172757	21786
2173257	21788
2173758	21795
2174258	21797
2174759	21800
2175259	21805
2175759	21812
2176259	21820
2176760	21825
2177260	21830
2177760	21840
2178260	21843
2178760	21850
2179260	21851
2179760	21853
2180260	21861
2180760	21862
2181261	21868
2181761	21875
2182261	21882
2182762	21885
2183262	21887
2183762	21896
2184262	21902
2184762	21908
2185263	21911
2185763	21918
2186264	21925
2186764	21929
2187264	21931
2187764	21937
2188264	21942
2188764	21945
2189264	21948
2189767	21953
2190268	21955
2190768	21959
2191268	21961
2191769	21962
2192269	21969
2192769	21974
2193270	21975
2193770	21981
2194270	21985
2194770	21988
2195271	21997
2195771	22003
2196272	22009
2196772	22013
2197272	22016
2197772	22020
2198272	22026
2198772	22031
2199272	22038
2199772	22039
2200273	22044
2200773	22052
2201273	22059
2201774	22064
2202274	22066
2202774	22069
2203274	22072
2203774	22074
2204275	22080
2204775	22084
2205275	22086
2205775	22088
2206275	22091
2206775	22099
2207275	22104
2207775	22107
2208275	22111
2208775	22118
2209275	22125
2209776	22129
2210276	22133
2210776	22135
2211277	22137
2211777	22139
2212279	22145
2212779	22148
2213279	22153
2213779	22162
2214279	22170
2214780	22176
2215280	22178
2215780	22183
2216280	22191
2216780	22192
2217280	22197
2217780	22209
2218280	22213
2218781	22222
2219281	22229
2219781	22235
2220281	22241
2220781	22245
2221281	22251
2221783	22258
2222283	22270
2222783	22272
2223283	22278
2223784	22284
2224284	22289
2224784	22294
2225284	22297
2225784	22306
2226284	22309
2226784	22310
2227284	22321
2227784	22327
2228284	22330
2228784	22337
2229284	22342
2229787	22348
2230287	22357
2230787	22363
2231287	22368
2231787	22371
2232287	22378
2232787	22382
2233288	22387
2233788	22392
2234288	22396
2234788	22399
2235288	22403
2235789	22408
2236289	22413
2236789	22422
2237289	22426
2237789	22430
2238289	22434
2238790	22441
2239290	22448
2239790	22459
2240290	22461
2240790	22466
2241291	22474
2241791	22478
2242291	22483
2242791	22487
2243292	22491
2243792	22495
2244292	22502
2244792	22510
2245292	22515
2245792	22519
2246292	22527
2246792	22537
2247292	22540
2247792	22546
2248292	22553
2248792	22556
2249292	22561
2249792	22565
2250292	22574
2250792	22577
2251292	22581
2251792	22585
2252293	22592
2252793	22597
2253293	22603
2253793	22608
2254293	22616
2254793	22621
2255293	22626
2255793	22629
2256293	22633
2256793	22633
2257294	22639
2257794	22645
2258294	22647
2258794	22652
2259294	22656
2259795	22661
2260295	22665
2260795	22671
2261295	22673
2261796	22679
2262296	22684
2262796	22687
2263296	22691
2263797	22701
2264297	22704
2264798	22708
2265298	22715
2265798	22722
2266298	22726
2266798	22733
2267298	22737
2267798	22743
2268299	22749
2268799	22752
2269299	22758
2269799	22761
2270299	22768
2270799	22774
2271299	22778
2271799	22783
2272299	22789
2272800	22794
2273300	22800
2273800	22808
2274301	22811
2274801	22816
2275301	22820
2275802	22826
2276302	22830
2276802	22833
2277302	22837
2277802	22845
2278302	22854
2278802	22859
2279302	22867
2279803	22875
2280303	22881
2280803	22885
2281304	22889
2281804	22895
2282304	22899
2282805	22904
2283305	22905
2283805	22911
2284305	22918
2284805	22925
2285305	22929
2285806	22931
2286306	22936
2286806	22942
2287306	22948
2287807	22955
2288307	22961
2288807	22965
2289307	22971
2289808	22975
2290308	22978
2290808	22981
2291308	22984
2291808	22986
2292308	22988
2292808	22992
2293308	22994
2293808	22999
2294309	23004
2294809	23011
2295309	23018
2295809	23022
2296309	23024
2296809	23034
2297309	23040
2297809	23045
2298309	23049
2298809	23052
2299309	23053
2299810	23060
2300310	23065
2300810	23070
2301311	23075
2301811	23081
2302311	23086
2302811	23091
2303311	23093
2303811	23097
2304312	23104
2304814	23110
2305314	23115
2305814	23119
2306314	23126
2306815	23131
2307316	23134
2307816	23137
2308316	23139
2308817	23146
2309317	23154
2309817	23158
2310317	23162
2310817	23170
2311317	23177
2311817	23185
2312317	23187
2312817	23192
2313317	23195
2313817	23198
2314318	23203
2314818	23208
2315318	23212
2315819	23215
2316319	23222
2316819	23227
2317319	23235
2317820	23242
2318320	23242
2318820	23245
2319320	23248
2319820	23257
2320320	23264
2320820	23266
2321320	23267
2321820	23274
2322320	23279
2322820	23281
2323320	23288
2323820	23297
2324320	23302
2324820	23308
2325320	23310
2325820	23312
2326320	23317
2326820	23319
2327320	23327
2327821	23335
2328321	23341
2328822	23348
2329322	23351
2329822	23362
2330322	23366
2330822	23372
2331322	23377
2331822	23381
2332322	23386
2332822	23389
2333322	23395
2333822	23405
2334322	23413
2334822	23417
2335322	23422
2335822	23425
2336322	23428
2336822	23432
2337323	23434
2337823	23440
2338323	23446
2338824	23453
2339324	23457
2339824	23460
2340325	23464
2340826	23466
2341326	23469
2341826	23471
2342326	23475
2342826	23483
2343326	23490
2343826	23497
2344327	23502
2344827	23505
2345327	23511
2345827	23515
2346327	23517
2346827	23520
2347327	23525
2347828	23531
2348328	23533
2348828	23536
2349328	23541
2349828	23549
2350328	23552
2350828	23559
2351328	23566
2351828	23574
2352329	23576
2352829	23580
2353329	23588
2353829	23597
2354329	23599
2354830	23600
2355330	23607
2355830	23613
2356330	23616
2356830	23618
2357330	23620
2357830	23623
2358330	23628
2358830	23631
2359331	23635
2359831	23641
2360331	23643
2360831	23648
2361331	23654
2361831	23658
2362331	23665
2362831	23668
2363332	23672
2363832	23682
2364332	23689
2364832	23696
2365332	23701
2365832	23709
2366332	23713
2366832	23719
2367332	23724
2367833	23731
2368333	23736
2368833	23740
2369333	23745
2369834	23748
2370334	23754
2370834	23762
2371334	23769
2371834	23772
2372334	23778
2372834	23781
2373335	23787
2373835	23791
2374336	23794
2374836	23798
2375336	23802
2375836	23805
2376336	23807
2376836	23814
2377336	23817
2377836	23820
2378336	23827
2378836	23831
2379336	23837
2379837	23841
2380337	23845
2380837	23850
2381337	23855
2381837	23858
2382337	23867
2382837	23869
2383337	23875
2383837	23879
2384337	23881
2384838	23888
2385338	23890
2385838	23893
2386338	23899
2386838	23907
2387338	23914
2387838	23919
2388338	23926
2388838	23928
2389338	23931
2389838	23939
2390338	23947
2390838	23954
2391338	23956
2391839	23962
2392340	23965
2392840	23967
2393340	23972
2393841	23975
2394341	23977
2394841	23981
2395341	23989
2395841	23998
2396341	24002
2396841	24003
2397342	24012
2397842	24017
2398342	24023
2398842	24027
2399342	24031
2399842	24036
2400343	24039
2400843	24047
2401343	24052
2401843	24057
2402343	24060
2402843	24070
2403344	24072
2403844	24076
2404344	24078
2404844	24079
2405344	24085
2405845	24090
2406346	24100
2406846	24102
2407346	24105
2407846	24110
2408346	24115
2408846	24120
2409346	24126
2409848	24130
2410348	24138
2410849	24142
2411349	24147
2411849	24151
2412349	24156
2412849	24158
2413349	24165
2413849	24167
2414350	24170
2414850	24176
2415350	24179
2415852	24182
2416352	24187
2416852	24199
2417352	24206
2417852	24213
2418352	24218
2418852	24220
2419352	24224
2419852	24227
2420352	24235
2420852	24236
2421352	24240
2421852	24247
2422352	24253
2422852	24258
2423352	24258
2423852	24265
2424353	24269
2424853	24277
2425353	24284
2425853	24289
2426353	24292
2426853	24296
2427353	24305
2427854	24313
2428354	24317
2428854	24325
2429354	24328
2429854	24332
2430354	24339
2430854	24344
2431354	24353
2431854	24354
2432354	24360
2432854	24364
2433354	24373
2433854	24377
2434354	24382
2434854	24386
2435354	24397
2435854	24403
2436354	24408
2436854	24412
2437354	24417
2437854	24419
2438354	24422
2438854	24429
2439354	24431
2439854	24437
2440354	24445
2440854	24451
2441354	24455
2441854	24462
2442355	24467
2442856	24475
2443356	24481
2443856	24485
2444356	24487
2444856	24489
2445356	24492
2445856	24498
2446356	24501
2446856	24502
2447356	24509
2447856	24512
2448356	24516
2448856	24520
2449357	24524
2449857	24530
2450357	24531
2450857	24533
2451357	24540
2451857	24547
2452358	24555
2452858	24558
2453358	24560
2453858	24562
2454358	24570
2454858	24576
2455358	24582
2455858	24588
2456358	24591
2456858	24594
2457358	24602
2457858	24608
2458358	24610
2458858	24615
2459358	24620
2459858	24627
2460359	24632
2460859	24644
2461359	24649
2461860	24650
2462360	24652
2462860	24655
2463360	24661
2463860	24667
2464360	24668
2464860	24676
2465360	24682
2465860	24690
2466360	24695
2466860	24697
2467360	24712
2467860	24715
2468360	24720
2468860	24724
2469360	24728
2469860	24731
2470360	24738
2470860	24740
2471360	24745
2471860	24751
2472360	24760
2472860	24766
2473361	24771
2473861	24773
2474361	24778
2474861	24781
2475361	24785
2475861	24789
2476361	24792
2476863	24796
2477363	24803
2477863	24812
2478363	24816
2478863	24823
2479363	24826
2479864	24829
2480364	24834
2480864	24838
2481364	24844
2481864	24850
2482365	24855
2482865	24859
2483365	24863
2483865	24870
2484365	24876
2484865	24882
2485365	24886
2485865	24891
2486365	24899
2486865	24910
2487365	24915
2487865	24926
2488365	24935
2488865	24938
2489365	24939
2489865	24945
2490366	24949
2490867	24954
2491368	24961
2491868	24968
2492368	24972
2492868	24977
2493368	24982
2493868	24985
2494368	24989
2494869	24992
2495369	24998
2495869	25005
2496369	25013
2496870	25016
2497370	25023
2497871	25030
2498371	25036
2498871	25042
2499372	25047
2499872	25053
2500372	25055
2500872	25057
2501372	25063
2501872	25067
2502372	25070
2502872	25076
2503372	25083
2503872	25085
2504372	25090
2504872	25096
2505373	25099
2505873	25099
2506374	25103
2506874	25110
2507375	25114
2507875	25119
2508375	25123
2508875	25128
2509376	25130
2509876	25133
2510376	25134
2510876	25142
2511376	25146
2511876	25149
2512376	25155
2512877	25160
2513377	25162
2513877	25168
2514378	25172
2514878	25176
2515378	25182
2515878	25185
2516378	25188
2516878	25193
2517378	25197
2517879	25204
2518380	25210
2518880	25215
2519380	25220
2519880	25223
2520380	25229
2520881	25234
2521381	25239
2521882	25252
2522382	25259
2522882	25263
2523382	25265
2523883	25273
2524384	25274
2524884	25282
2525384	25290
2525885	25295
2526385	25298
2526886	25302
2527386	25307
2527886	25314
2528386	25318
2528886	25322
2529386	25326
2529886	25331
2530386	25336
2530886	25342
2531387	25346
2531887	25352
2532388	25363
2532888	25369
2533389	25376
2533889	25380
2534389	25389
2534889	25396
2535389	25400
2535889	25407
2536389	25414
2536889	25419
2537389	25426
2537889	25429
2538389	25438
2538890	25441
2539390	25442
2539890	25454
2540390	25460
2540890	25465
2541390	25472
2541890	25479
2542390	25486
2542890	25494
2543390	25499
2543890	25511
2544390	25514
2544890	25518
2545390	25524
2545891	25527
2546392	25538
2546892	25541
2547392	25544
2547892	25549
2548392	25554
2548892	25559
2549392	25561
2549892	25566
2550392	25568
2550892	25573
2551392	25575
2551893	25579
2552393	25589
2552893	25591
2553393	25598
2553893	25603
2554393	25607
2554893	25609
2555393	25611
2555893	25616
2556393	25618
2556893	25625
2557393	25631
2557893	25633
2558393	25638
2558893	25642
2559393	25647
2559893	25652
2560393	25656
2560893	25663
2561393	25667
2561893	25673
2562393	25676
2562894	25679
2563394	25680
2563894	25687
2564394	25691
2564894	25700
2565394	25705
2565894	25709
2566394	25709
2566894	25714
2567395	25717
2567895	25724
2568395	25731
2568895	25738
2569395	25741
2569895	25749
2570395	25755
2570895	25758
2571396	25763
2571896	25768
2572396	25772
2572896	25776
2573396	25782
2573896	25789
2574396	25795
2574896	25800
2575397	25804
2575897	25813
2576397	25819
2576897	25822
2577397	25826
2577897	25836
2578397	25842
2578897	25851
2579398	25855
2579898	25857
2580398	25860
2580898	25865
2581398	25868
2581899	25873
2582399	25880
2582899	25885
2583400	25890
2583900	25896
2584401	25904
2584901	25911
2585401	25916
2585901	25917
2586401	25920
2586901	25924
2587401	25926
2587901	25936
2588402	25942
2588902	25943
2589402	25950
2589902	25954
2590402	25961
2590902	25963
2591402	25971
2591902	25974
2592404	25983
2592904	25988
2593404	25994
2593904	25999
2594405	26008
2594906	26010
2595406	26016
2595906	26022
2596406	26026
2596906	26031
2597406	26038
2597906	26041
2598406	26047
2598906	26057
2599406	26059
2599906	26064
2600406	26067
2600906	26073
2601406	26078
2601907	26082
2602407	26087
2602907	26093
2603407	26095
2603907	26099
2604407	26105
2604907	26112
2605407	26116
2605907	26119
2606407	26123
2606908	26123
2607408	26130
2607909	26133
2608410	26137
2608910	26141
2609410	26146
2609910	26147
2610410	26151
2610910	26154
2611410	26161
2611910	26165
2612410	26169
2612910	26175
2613410	26179
2613910	26183
2614410	26188
2614910	26192
2615410	26200
2615911	26202
2616411	26209
2616911	26216
2617411	26226
2617911	26229
2618411	26231
2618911	26234
2619412	26241
2619913	26245
2620413	26248
2620914	26254
2621414	26257
2621914	26263
2622415	26268
2622916	26273
2623417	26278
2623917	26285
2624417	26295
2624917	26302
2625418	26308
2625918	26314
2626418	26324
2626919	26327
2627419	26328
2627919	26333
2628419	26337
2628922	26346
2629422	26351
2629922	26358
2630422	26359
2630922	26362
2631422	26367
2631922	26378
2632423	26385
2632923	26387
2633424	26390
2633924	26394
2634424	26398
2634925	26402
2635425	26409
2635925	26417
2636425	26422
2636925	26425
2637425	26437
2637925	26442
2638426	26446
2638926	26452
2639427	26454
2639927	26459
2640427	26464
2640927	26468
2641427	26471
2641928	26474
2642428	26476
2642928	26480
2643428	26481
2643929	26485
2644429	26491
2644929	26495
2645430	26500
2645930	26503
2646431	26511
2646932	26515
2647432	26522
2647933	26526
2648433	26530
2648933	26532
2649433	26534
2649934	26540
2650434	26547
2650934	26556
2651434	26561
2651934	26566
2652434	26572
2652934	26577
2653435	26585
2653935	26590
2654435	26595
2654936	26604
2655436	26606
2655936	26612
2656436	26619
2656936	26623
2657436	26630
2657936	26636
2658436	26637
2658936	26639
2659436	26642
2659936	26647
2660436	26653
2660936	26658
2661436	26664
2661936	26670
2662436	26675
2662936	26680
2663436	26689
2663936	26693
2664437	26700
2664937	26706
2665437	26713
2665937	26721
2666437	26724
2666937	26726
2667437	26730
2667937	26736
2668437	26738
2668937	26745
2669437	26747
2669937	26755
2670437	26757
2670937	26763
2671438	26768
2671938	26777
2672438	26782
2672938	26789
2673438	26794
2673938	26796
2674438	26798
2674938	26809
2675438	26813
2675938	26816
2676440	26824
2676940	26827
2677440	26832
2677940	26838
2678440	26843
2678940	26846
2679440	26850
2679940	26856
2680440	26862
2680940	26865
2681440	26873
2681940	26881
2682440	26885
2682941	26896
2683441	26905
2683941	26909
2684442	26914
2684943	26915
2685443	26920
2685944	26923
2686444	26930
2686945	26934
2687445	26937
2687945	26942
2688445	26947
2688945	26952
2689445	26958
2689945	26960
2690445	26965
2690945	26970
2691445	26974
2691945	26979
2692445	26985
2692946	26985
2693446	26991
2693947	26995
2694447	26997
2694947	27001
2695447	27008
2695947	27013
2696447	27021
2696947	27033
2697447	27037
2697948	27042
2698448	27049
2698948	27060
2699448	27067
2699948	27075
2700448	27077
2700948	27081
2701448	27086
2701949	27092
2702449	27095
2702949	27098
2703449	27102
2703949	27110
2704449	27115
2704949	27120
2705449	27125
2705949	27130
2706450	27134
2706950	27137
2707450	27144
2707950	27148
2708450	27151
2708950	27155
2709450	27158
2709950	27168
2710450	27174
2710950	27177
2711450	27182
2711950	27183
2712451	27186
2712952	27192
2713452	27200
2713952	27202
2714452	27207
2714952	27211
2715452	27220
2715954	27222
2716455	27228
2716955	27231
2717455	27235
2717955	27237
2718455	27239
2718955	27242
2719455	27246
2719955	27251
2720455	27254
2720955	27260
2721455	27265
2721955	27265
2722455	27275
2722955	27276
2723455	27280
2723955	27281
2724455	27292
2724955	27296
2725455	27302
2725955	27310
2726455	27314
2726956	27318
2727456	27327
2727956	27335
2728456	27341
2728956	27349
2729457	27352
2729957	27356
2730457	27360
2730957	27365
2731457	27375
2731957	27382
2732458	27385
2732958	27387
2733458	27393
2733958	27399
2734458	27403
2734958	27409
2735458	27416
2735958	27422
2736458	27427
2736958	27430
2737458	27436
2737959	27438
2738459	27441
2738960	27445
2739460	27449
2739960	27452
2740460	27456
2740960	27461
2741460	27468
2741961	27471
2742461	27476
2742961	27479
2743461	27480
2743961	27486
2744461	27488
2744961	27492
2745461	27495
2745961	27501
2746461	27505
2746961	27512
2747461	27516
2747961	27518
2748462	27523
2748962	27529
2749462	27535
2749964	27540
2750464	27543
2750964	27546
2751464	27557
2751964	27562
2752464	27569
2752964	27571
2753464	27573
2753964	27579
2754464	27583
2754964	27591
2755464	27594
2755964	27596
2756465	27599
2756965	27601
2757465	27604
2757965	27611
2758465	27614
2758966	27616
2759467	27620
2759967	27630
2760467	27638
2760967	27643
2761467	27650
2761968	27655
2762468	27657
2762968	27662
2763468	27668
2763968	27676
2764468	27679
2764968	27686
2765468	27691
2765968	27695
2766468	27699
2766968	27702
2767468	27707
2767968	27711
2768468	27720
2768968	27731
2769468	27734
2769968	27740
2770468	27742
2770968	27748
2771468	27754
2771968	27758
2772468	27764
2772968	27767
2773468	27778
2773968	27780
2774468	27783
2774968	27787
2775469	27795
2775969	27805
2776471	27815
2776971	27817
2777471	27817
2777971	27825
2778472	27831
2778973	27832
2779473	27837
2779973	27843
2780473	27849
2780973	27852
2781473	27857
2781973	27858
2782473	27862
2782975	27865
2783475	27871
2783975	27879
2784475	27886
2784975	27888
2785475	27896
2785975	27901
2786475	27905
2786975	27907
2787475	27918
2787976	27924
2788476	27928
2788976	27932
2789476	27935
2789976	27939
2790476	27946
2790976	27952
2791476	27956
2791976	27959
2792476	27964
2792977	27966
2793478	27972
2793979	27978
2794479	27985
2794979	27989
2795480	27992
2795980	27992
2796480	27994
2796980	28003
2797480	28008
2797980	28013
2798480	28016
2798980	28019
2799480	28022
2799980	28027
2800480	28036
2800981	28046
2801481	28048
2801981	28056
2802481	28062
2802981	28069
2803481	28073
2803981	28081
2804481	28086
2804981	28097
2805481	28105
2805981	28112
2806481	28117
2806981	28122
2807481	28126
2807981	28128
2808483	28136
2808983	28141
2809483	28149
2809984	28153
2810486	28154
2810986	28158
2811486	28166
2811986	28172
2812486	28174
2812988	28177
2813488	28181
2813988	28186
2814488	28194
2814988	28199
2815488	28200
2815988	28203
2816488	28207
2816988	28216
2817488	28221
2817988	28228
2818488	28235
2818988	28237
2819488	28245
2819989	28252
2820489	28260
2820990	28265
2821490	28270
2821990	28274
2822491	28279
2822991	28280
2823491	28285
2823991	28287
2824491	28292
2824991	28299
2825491	28307
2825991	28308
2826491	28313
2826991	28320
2827491	28329
2827991	28330
2828491	28336
2828991	28344
2829492	28350
2829992	28356
2830494	28364
2830994	28369
2831494	28376
2831994	28382
2832494	28387
2832994	28392
2833494	28397
2833994	28403
2834494	28407
2834994	28413
2835494	28416
2835994	28424
2836494	28429
2836995	28439
2837495	28441
2837995	28445
2838495	28449
2838995	28451
2839495	28459
2839995	28465
2840495	28468
2840995	28475
2841495	28479
2841996	28484
2842496	28488
2842996	28493
2843496	28498
2843996	28503
2844496	28507
2844996	28509
2845496	28513
2845996	28515
2846497	28519
2846997	28528
2847497	28534
2847997	28539
2848498	28539
2848998	28545
2849499	28555
2849999	28562
2850499	28569
2851000	28572
2851500	28580
2852000	28582
2852500	28588
2853000	28593
2853500	28599
2854000	28605
2854500	28613
2855000	28617
2855500	28620
2856001	28624
2856501	28632
2857001	28636
2857502	28643
2858002	28647
2858502	28653
2859002	28657
2859502	28664
2860002	28667
2860502	28669
2861002	28673
2861502	28682
2862002	28685
2862502	28692
2863002	28697
2863502	28704
2864002	28708
2864502	28714
2865002	28718
2865502	28724
2866002	28730
2866502	28734
2867002	28740
2867502	28741
2868002	28750
2868503	28752
2869003	28758
2869503	28762
2870003	28767
2870503	28774
2871003	28779
2871504	28785
2872005	28789
2872505	28797
2873005	28802
2873505	28809
2874005	28815
2874505	28818
2875005	28822
2875506	28825
2876006	28831
2876506	28837
2877006	28840
2877506	28847
2878007	28851
2878508	28855
2879008	28862
2879508	28869
2880008	28873
2880508	28875
2881008	28879
2881508	28882
2882008	28884
2882508	28892
2883008	28895
2883508	28897
2884009	28901
2884509	28905
2885009	28910
2885509	28911
2886009	28913
2886510	28920
2887010	28928
2887510	28935
2888010	28940
2888510	28947
2889010	28949
2889510	28956
2890010	28961
2890510	28968
2891012	28976
2891512	28983
2892012	28989
2892512	28994
2893012	29000
2893512	29004
2894012	29011
2894512	29017
2895012	29026
2895512	29030
2896013	29034
2896513	29037
2897014	29040
2897514	29045
2898014	29048
2898514	29055
2899014	29057
2899514	29065
2900015	29069
2900515	29075
2901015	29077
2901515	29078
2902016	29080
2902516	29088
2903017	29091
2903517	29097
2904017	29099
2904517	29106
2905017	29115
2905517	29121
2906017	29130
2906518	29133
2907018	29138
2907518	29145
2908018	29148
2908518	29155
2909018	29158
2909518	29162
2910018	29168
2910520	29173
2911020	29177
2911520	29182
2912021	29185
2912521	29190
2913021	29196
2913521	29201
2914022	29204
2914522	29207
2915022	29214
2915522	29217
2916022	29219
2916522	29224
2917024	29229
2917524	29236
2918024	29242
2918524	29244
2919025	29247
2919525	29250
2920025	29254
2920525	29259
2921025	29263
2921525	29268
2922025	29268
2922525	29273
2923025	29277
2923525	29280
2924025	29284
2924525	29287
2925025	29293
2925525	29298
2926025	29305
2926526	29306
2927026	29311
2927526	29315
2928026	29317
2928527	29323
2929027	29328
2929527	29333
2930027	29339
2930527	29343
2931027	29348
2931527	29353
2932027	29361
2932527	29364
2933027	29367
2933527	29372
2934027	29379
2934528	29385
2935028	29391
2935528	29396
2936030	29402
2936530	29405
2937031	29414
2937531	29422
2938031	29426
2938531	29428
2939031	29431
2939531	29436
2940031	29440
2940531	29445
2941031	29448
2941531	29453
2942031	29454
2942532	29459
2943032	29463
2943532	29470
2944033	29475
2944533	29480
2945033	29482
2945534	29486
2946035	29488
2946535	29495
2947035	29502
2947535	29508
2948036	29514
2948536	29522
2949036	29525
2949536	29532
2950036	29535
2950536	29540
2951036	29544
2951536	29550
2952037	29557
2952537	29563
2953038	29570
2953539	29581
2954039	29583
2954539	29590
2955039	29596
2955539	29601
2956039	29605
2956539	29615
2957039	29617
2957540	29622
2958040	29624
2958540	29628
2959040	29634
2959541	29637
2960041	29644
2960541	29652
2961041	29658
2961541	29663
2962041	29664
2962541	29670
2963041	29674
2963542	29676
2964042	29683
2964542	29689
2965043	29696
2965543	29699
2966044	29705
2966545	29707
2967045	29713
2967545	29714
2968045	29717
2968545	29718
2969046	29725
2969547	29734
2970048	29738
2970548	29740
2971048	29746
2971548	29751
2972049	29755
2972549	29757
2973050	29764
2973550	29766
2974050	29770
2974550	29771
2975050	29779
2975550	29786
2976050	29797
2976552	29801
2977052	29804
2977552	29808
2978052	29818
2978552	29828
2979052	29833
2979552	29834
2980052	29840
2980552	29842
2981052	29848
2981552	29852
2982052	29855
2982552	29860
2983052	29862
2983552	29867
2984052	29871
2984552	29876
2985052	29884
2985552	29889
2986053	29895
2986553	29900
2987054	29907
2987554	29913
2988056	29916
2988557	29920
2989057	29928
2989557	29933
2990057	29936
2990557	29938
2991057	29944
2991557	29947
2992057	29949
2992557	29957
2993057	29960
2993557	29963
2994057	29968
2994557	29973
2995057	29980
2995557	29982
2996057	29985
2996557	29987
2997058	29995
2997558	29997
2998058	30003
2998558	30010
2999058	30020
2999558	30026
3000058	30031
3000558	30033
3001058	30038
3001558	30043
3002059	30046
3002559	30050
3003060	30058
3003560	30062
3004060	30065
3004560	30067
3005061	30072
3005561	30076
3006061	30082
3006562	30087
3007062	30092
3007562	30100
3008062	30103
3008562	30110
3009062	30115
3009562	30120
3010062	30124
3010562	30127
3011063	30133
3011563	30145
3012063	30152
3012563	30155
3013064	30167
3013564	30171
3014064	30173
3014565	30178
3015065	30181
3015565	30185
3016065	30190
3016565	30193
3017065	30195
3017566	30199
3018067	30204
3018567	30210
3019067	30217
3019567	30221
3020067	30226
3020567	30233
3021067	30238
3021567	30248
3022067	30253
3022567	30255
3023067	30260
3023569	30262
3024069	30265
3024569	30269
3025069	30274
3025569	30283
3026069	30283
3026569	30286
3027069	30289
3027569	30292
3028069	30298
3028569	30307
3029069	30309
3029570	30313
3030070	30318
3030570	30324
3031070	30327
3031570	30329
3032070	30336
3032570	30340
3033070	30344
3033570	30353
3034070	30360
3034570	30367
3035071	30372
3035571	30376
3036071	30379
3036571	30382
3037071	30386
3037571	30394
3038072	30402
3038572	30405
3039072	30409
3039572	30415
3040072	30420
3040572	30422
3041072	30422
3041572	30431
3042072	30436
3042572	30439
3043072	30445
3043573	30446
3044073	30450
3044573	30454
3045073	30460
3045574	30464
3046074	30468
3046574	30474
3047074	30478
3047574	30485
3048074	30490
3048574	30497
3049074	30501
3049574	30505
3050074	30508
3050574	30511
3051074	30512
3051574	30523
3052075	30527
3052575	30532
3053075	30534
3053575	30539
3054076	30543
3054576	30547
3055077	30551
3055577	30556
3056077	30561
3056577	30563
3057077	30568
3057577	30575
3058077	30582
3058577	30586
3059077	30588
3059577	30596
3060078	30604
3060578	30612
3061078	30616
3061578	30626
3062078	30631
3062578	30635
3063080	30636
3063580	30638
3064080	30641
3064580	30645
3065080	30652
3065580	30654
3066080	30659
3066582	30663
3067082	30665
3067582	30669
3068083	30675
3068583	30681
3069083	30686
3069583	30690
3070083	30694
3070584	30698
3071084	30703
3071584	30707
3072084	30711
3072584	30714
3073084	30719
3073584	30727
3074084	30731
3074584	30736
3075084	30742
3075584	30745
3076084	30748
3076584	30754
3077084	30764
3077584	30766
3078084	30770
3078585	30774
3079085	30781
3079586	30788
3080086	30790
3080586	30797
3081087	30801
3081587	30805
3082087	30808
3082588	30812
3083088	30818
3083588	30827
3084088	30836
3084588	30838
3085088	30840
3085589	30846
3086089	30848
3086589	30853
3087089	30857
3087589	30859
3088089	30866
3088589	30871
3089089	30879
3089589	30891
3090090	30894
3090591	30897
3091091	30901
3091591	30904
3092092	30908
3092592	30913
3093092	30919
3093592	30922
3094092	30927
3094592	30930
3095092	30932
3095592	30938
3096092	30944
3096592	30950
3097092	30955
3097592	30958
3098092	30959
3098592	30965
3099092	30973
3099592	30978
3100092	30983
3100592	30987
3101092	30991
3101592	30997
3102093	31000
3102594	31004
3103094	31007
3103594	31011
3104094	31017
3104594	31020
3105094	31021
3105594	31024
3106094	31033
3106594	31038
3107094	31041
3107595	31048
3108095	31051
3108595	31058
3109095	31066
3109595	31077
3110096	31085
3110597	31090
3111097	31097
3111598	31103
3112100	31109
3112600	31115
3113101	31121
3113601	31126
3114102	31130
3114602	31134
3115103	31136
3115603	31143
3116104	31147
3116605	31150
3117105	31159
3117605	31165
3118106	31171
3118607	31173
3119107	31179
3119607	31183
3120107	31190
3120608	31195
3121108	31197
3121609	31204
3122109	31207
3122609	31211
3123109	31213
3123610	31218
3124111	31231
3124611	31245
3125111	31253
3125611	31257
3126112	31259
3126612	31264
3127112	31269
3127613	31276
3128114	31283
3128614	31287
3129115	31294
3129615	31295
3130117	31302
3130617	31308
3131117	31315
3131617	31322
3132119	31331
3132619	31343
3133119	31348
3133619	31356
3134119	31361
3134619	31368
3135119	31377
3135619	31381
3136121	31384
3136621	31389
3137121	31395
3137621	31401
3138121	31409
3138621	31412
3139122	31419
3139623	31422
3140124	31426
3140624	31433
3141124	31438
3141624	31439
3142124	31447
3142624	31449
3143124	31454
3143624	31458
3144124	31464
3144624	31472
3145124	31477
3145625	31485
3146125	31493
3146625	31497
3147125	31503
3147625	31508
3148126	31513
3148627	31519
3149127	31524
3149627	31530
3150127	31537
3150627	31542
