Contacts	TotalForwards
1148855	19697
1149357	19707
1149858	19722
1150358	19729
1150859	19741
1151360	19749
1151862	19754
1152362	19759
1152863	19763
1153363	19774
1153863	19783
1154363	19795
1154864	19807
1155364	19816
1155865	19823
1156366	19836
1156869	19840
1157369	19846
1157869	19854
1158370	19864
1158870	19876
1159372	19880
1159872	19885
1160372	19888
1160872	19898
1161372	19911
1161873	19918
1162375	19928
1162875	19939
1163375	19947
1163875	19957
1164375	19961
1164876	19971
1165377	19977
1165877	19989
1166379	19994
1166879	20003
1167381	20007
1167881	20014
1168382	20019
1168882	20029
1169382	20038
1169882	20046
1170382	20054
1170882	20070
1171382	20079
1171882	20087
1172383	20097
1172883	20103
1173384	20107
1173885	20115
1174386	20124
1174888	20132
1175388	20140
1175888	20150
1176388	20164
1176888	20168
1177388	20177
1177888	20185
1178388	20191
1178890	20201
1179391	20213
1179892	20223
1180392	20229
1180893	20234
1181393	20244
1181894	20255
1182394	20263
1182894	20271
1183394	20280
1183895	20290
1184397	20300
1184898	20307
1185399	20317
1185899	20326
1186399	20331
1186899	20337
1187399	20348
1187900	20354
1188400	20361
1188900	20368
1189400	20380
1189900	20391
1190401	20398
1190901	20407
1191402	20413
1191902	20423
1192404	20428
1192904	20439
1193404	20451
1193905	20457
1194405	20465
1194905	20475
1195406	20483
1195907	20490
1196407	20507
1196907	20511
1197408	20516
1197908	20527
1198410	20537
1198911	20547
1199411	20553
1199913	20562
1200413	20570
1200914	20580
1201414	20589
1201914	20596
1202414	20601
1202915	20609
1203415	20619
1203915	20624
1204415	20630
1204915	20643
1205415	20645
1205915	20653
1206415	20657
1206915	20662
1207416	20672
1207916	20683
1208416	20691
1208916	20702
1209416	20712
1209916	20716
1210416	20727
1210917	20743
1211417	20758
1211917	20768
1212417	20773
1212917	20780
1213419	20788
1213919	20796
1214421	20809
1214922	20818
1215424	20826
1215924	20832
1216424	20842
1216925	20856
1217426	20866
1217926	20870
1218426	20879
1218926	20888
1219426	20900
1219926	20907
1220426	20918
1220926	20925
1221426	20935
1221926	20943
1222426	20946
1222926	20954
1223426	20962
1223926	20976
1224426	20985
1224926	20989
1225426	20999
1225926	21005
1226426	21010
1226926	21017
1227426	21025
1227926	21028
1228427	21038
1228927	21049
1229427	21059
1229927	21072
1230427	21076
1230928	21089
1231429	21097
1231929	21107
1232429	21121
1232930	21131
1233432	21136
1233932	21146
1234433	21151
1234933	21163
1235433	21173
1235934	21185
1236434	21194
1236934	21202
1237436	21213
1237937	21219
1238437	21228
1238938	21233
1239439	21243
1239939	21256
1240440	21262
1240940	21267
1241440	21281
1241940	21287
1242440	21294
1242940	21302
1243440	21306
1243940	21312
1244441	21317
1244941	21323
1245441	21330
1245943	21340
1246443	21346
1246943	21358
1247444	21364
1247945	21376
1248445	21385
1248945	21395
1249445	21408
1249945	21416
1250447	21421
1250947	21431
1251447	21445
1251947	21452
1252447	21463
1252949	21469
1253449	21479
1253949	21488
1254449	21495
1254949	21506
1255450	21515
1255951	21521
1256451	21524
1256951	21526
1257451	21535
1257952	21546
1258452	21554
1258952	21560
1259453	21564
1259954	21568
1260456	21575
1260956	21584
1261456	21596
1261956	21602
1262458	21612
1262958	21619
1263458	21628
1263958	21638
1264458	21656
1264958	21660
1265458	21665
1265958	21674
1266458	21684
1266958	21696
1267458	21702
1267958	21711
1268458	21720
1268958	21730
1269460	21739
1269960	21748
1270461	21757
1270962	21766
1271462	21772
1271963	21777
1272463	21783
1272963	21797
1273464	21803
1273965	21812
1274465	21816
1274965	21822
1275466	21831
1275968	21841
1276468	21847
1276968	21857
1277468	21865
1277968	21873
1278468	21879
1278968	21887
1279469	21896
1279969	21902
1280469	21910
1280969	21920
1281469	21927
1281969	21938
1282469	21949
1282969	21957
1283470	21967
1283970	21974
1284470	21983
1284970	21990
1285470	22003
1285971	22009
1286471	22017
1286971	22031
1287471	22043
1287972	22054
1288472	22059
1288972	22070
1289472	22079
1289972	22086
1290472	22093
1290972	22097
1291472	22103
1291973	22113
1292473	22122
1292973	22132
1293473	22138
1293973	22143
1294473	22155
1294974	22164
1295474	22175
1295974	22184
1296474	22194
1296974	22202
1297474	22210
1297974	22221
1298474	22235
1298975	22247
1299476	22258
1299976	22264
1300476	22275
1300976	22283
1301476	22289
1301976	22295
1302476	22305
1302976	22311
1303476	22319
1303976	22329
1304476	22336
1304976	22345
1305476	22353
1305976	22362
1306476	22369
1306976	22381
1307476	22389
1307976	22392
1308476	22402
1308976	22413
1309477	22423
1309978	22434
1310478	22443
1310979	22462
1311479	22474
1311979	22483
1312479	22491
1312980	22498
1313480	22507
1313980	22512
1314481	22522
1314981	22527
1315481	22539
1315982	22549
1316483	22556
1316983	22562
1317484	22571
1317985	22578
1318485	22583
1318985	22591
1319487	22595
1319987	22608
1320487	22614
1320987	22626
1321487	22636
1321988	22638
1322488	22649
1322988	22657
1323488	22662
1323988	22672
1324489	22681
1324989	22692
1325489	22709
1325990	22720
1326490	22726
1326991	22733
1327491	22739
1327991	22746
1328493	22756
1328993	22763
1329494	22770
1329994	22778
1330495	22787
1330995	22796
1331495	22805
1331995	22813
1332496	22826
1332997	22831
1333497	22846
1333997	22853
1334497	22864
1334997	22876
1335497	22883
1335998	22894
1336498	22902
1336998	22911
1337498	22919
1337999	22928
1338500	22939
1339000	22945
1339500	22950
1340000	22960
1340501	22963
1341001	22972
1341501	22982
1342001	22989
1342501	22999
1343001	23007
1343502	23016
1344003	23022
1344503	23027
1345004	23041
1345504	23049
1346004	23059
1346504	23067
1347004	23080
1347504	23088
1348005	23095
1348507	23110
1349007	23120
1349508	23132
1350010	23139
1350510	23146
1351010	23155
1351510	23160
1352011	23167
1352511	23172
1353011	23180
1353513	23190
1354016	23197
1354516	23206
1355016	23212
1355519	23216
1356020	23226
1356520	23231
1357020	23241
1357520	23250
1358021	23262
1358521	23272
1359021	23280
1359521	23296
1360021	23305
1360521	23316
1361021	23326
1361522	23331
1362022	23341
1362522	23349
1363022	23358
1363523	23364
1364023	23378
1364523	23383
1365023	23391
1365523	23399
1366023	23407
1366524	23415
1367025	23421
1367525	23434
1368026	23443
1368526	23455
1369026	23463
1369526	23473
1370026	23482
1370526	23487
1371028	23495
1371528	23505
1372028	23513
1372528	23521
1373028	23526
1373528	23535
1374028	23546
1374529	23552
1375029	23559
1375529	23568
1376029	23578
1376529	23584
1377029	23590
1377530	23594
1378030	23598
1378530	23611
1379030	23620
1379530	23626
1380030	23640
1380530	23650
1381030	23655
1381530	23664
1382032	23669
1382534	23677
1383035	23683
1383535	23691
1384036	23694
1384537	23698
1385038	23707
1385538	23715
1386038	23723
1386539	23731
1387039	23743
1387539	23760
1388040	23770
1388540	23775
1389040	23781
1389540	23795
1390040	23807
1390540	23819
1391040	23822
1391540	23827
1392040	23834
1392540	23842
1393040	23853
1393540	23862
1394041	23874
1394541	23880
1395041	23884
1395542	23890
1396043	23900
1396543	23907
1397043	23918
1397543	23924
1398043	23936
1398544	23946
1399045	23951
1399545	23962
1400045	23969
1400545	23979
1401045	23985
1401547	23992
1402047	23998
1402548	24006
1403049	24020
1403549	24028
1404049	24035
1404549	24047
1405049	24054
1405549	24062
1406049	24068
1406549	24080
1407049	24090
1407549	24096
1408049	24106
1408549	24123
1409049	24129
1409550	24139
1410050	24143
1410551	24149
1411051	24155
1411551	24163
1412051	24174
1412552	24178
1413052	24183
1413553	24195
1414053	24206
1414553	24211
1415053	24222
1415553	24229
1416053	24238
1416553	24242
1417053	24249
1417553	24259
1418053	24265
1418553	24273
1419053	24285
1419553	24299
1420053	24307
1420553	24314
1421054	24325
1421554	24336
1422054	24349
1422554	24351
1423054	24359
1423555	24366
1424055	24377
1424555	24392
1425056	24402
1425556	24412
1426056	24420
1426556	24425
1427057	24436
1427558	24449
1428058	24460
1428558	24466
1429058	24475
1429558	24489
1430061	24501
1430561	24509
1431062	24516
1431562	24523
1432062	24529
1432562	24537
1433062	24547
1433562	24558
1434062	24565
1434562	24577
1435062	24582
1435563	24595
1436063	24607
1436563	24615
1437066	24626
1437566	24634
1438066	24644
1438566	24655
1439066	24664
1439566	24676
1440066	24682
1440566	24692
1441066	24699
1441566	24706
1442066	24712
1442567	24720
1443068	24728
1443568	24734
1444068	24738
1444569	24749
1445069	24760
1445570	24777
1446071	24794
1446571	24804
1447071	24811
1447571	24816
1448072	24825
1448573	24836
1449073	24840
1449573	24848
1450073	24856
1450574	24860
1451075	24869
1451577	24877
1452079	24887
1452579	24899
1453080	24905
1453580	24909
1454081	24918
1454581	24929
1455083	24938
1455583	24949
1456083	24959
1456583	24969
1457083	24979
1457583	24985
1458083	24992
1458584	24996
1459085	25008
1459586	25017
1460086	25028
1460588	25035
1461089	25044
1461589	25049
1462089	25059
1462590	25070
1463090	25087
1463590	25093
1464090	25102
1464590	25111
1465090	25121
1465590	25131
1466090	25139
1466590	25149
1467090	25156
1467590	25167
1468090	25173
1468590	25180
1469091	25188
1469592	25197
1470092	25208
1470592	25211
1471093	25220
1471593	25228
1472094	25232
1472594	25243
1473094	25251
1473595	25258
1474095	25267
1474595	25277
1475095	25280
1475596	25291
1476097	25298
1476597	25305
1477097	25314
1477598	25322
1478098	25328
1478598	25337
1479098	25344
1479598	25349
1480099	25367
1480599	25370
1481099	25378
1481599	25385
1482099	25393
1482599	25403
1483101	25416
1483602	25425
1484102	25432
1484603	25442
1485103	25450
1485604	25465
1486104	25472
1486604	25480
1487104	25490
1487604	25501
1488104	25506
1488605	25513
1489107	25526
1489608	25537
1490109	25544
1490609	25553
1491110	25566
1491610	25573
1492110	25582
1492610	25591
1493111	25603
1493611	25612
1494111	25622
1494611	25631
1495113	25639
1495614	25644
1496114	25650
1496615	25657
1497115	25661
1497615	25671
1498115	25681
1498615	25686
1499116	25692
1499617	25699
1500117	25709
1500617	25718
1501117	25725
1501617	25737
1502117	25749
1502617	25758
1503117	25766
1503617	25778
1504117	25786
1504617	25795
1505117	25808
1505618	25818
1506118	25833
1506618	25840
1507120	25853
1507620	25860
1508120	25870
1508621	25877
1509121	25887
1509621	25895
1510121	25900
1510621	25909
1511121	25913
1511623	25921
1512123	25933
1512623	25944
1513123	25948
1513623	25960
1514124	25966
1514624	25971
1515124	25979
1515624	25982
1516124	25993
1516624	26004
1517124	26015
1517624	26022
1518125	26033
1518625	26044
1519125	26059
1519625	26066
1520125	26071
1520625	26081
1521125	26089
1521625	26097
1522126	26104
1522626	26111
1523126	26122
1523626	26130
1524127	26136
1524627	26141
1525127	26148
1525628	26157
1526128	26167
1526628	26181
1527129	26190
1527629	26197
1528129	26205
1528629	26213
1529129	26227
1529629	26233
1530129	26243
1530629	26254
1531130	26260
1531630	26268
1532130	26273
1532630	26280
1533131	26288
1533631	26297
1534131	26307
1534633	26312
1535133	26322
1535633	26328
1536134	26332
1536635	26341
1537135	26344
1537635	26353
1538136	26365
1538637	26372
1539137	26374
1539637	26391
1540137	26399
1540637	26407
1541137	26420
1541637	26433
1542138	26439
1542638	26449
1543138	26457
1543639	26466
1544139	26471
1544640	26485
1545141	26492
1545641	26499
1546141	26506
1546641	26520
1547143	26529
1547644	26538
1548144	26549
1548645	26555
1549145	26563
1549645	26574
1550145	26585
1550646	26599
1551147	26610
1551647	26616
1552147	26622
1552648	26629
1553149	26640
1553650	26648
1554150	26653
1554650	26660
1555151	26665
1555652	26671
1556152	26678
1556652	26681
1557152	26699
1557652	26709
1558152	26718
1558652	26727
1559153	26735
1559654	26744
1560155	26750
1560655	26754
1561155	26765
1561656	26772
1562156	26782
1562657	26790
1563158	26796
1563658	26808
1564158	26821
1564658	26827
1565158	26837
1565659	26845
1566159	26858
1566660	26866
1567160	26875
1567661	26878
1568161	26891
1568662	26905
1569162	26910
1569662	26921
1570162	26937
1570663	26942
1571163	26954
1571663	26963
1572165	26972
1572665	26981
1573166	26988
1573666	26995
1574167	27003
1574667	27009
1575167	27014
1575668	27022
1576170	27031
1576671	27039
1577172	27048
1577672	27058
1578173	27063
1578673	27072
1579174	27079
1579676	27087
1580178	27097
1580679	27106
1581180	27117
1581681	27124
1582181	27131
1582681	27142
1583181	27159
1583681	27164
1584182	27180
1584682	27185
1585182	27194
1585682	27201
1586182	27206
1586682	27214
1587184	27229
1587685	27234
1588187	27244
1588687	27249
1589187	27258
1589687	27269
1590187	27282
1590687	27294
1591187	27304
1591687	27317
1592189	27325
1592691	27334
1593191	27338
1593692	27345
1594192	27354
1594692	27358
1595192	27368
1595692	27378
1596194	27382
1596694	27387
1597195	27398
1597695	27410
1598197	27417
1598698	27427
1599198	27436
1599698	27444
1600198	27453
1600699	27462
1601199	27470
1601700	27480
1602201	27492
1602701	27502
1603201	27507
1603701	27520
1604201	27529
1604701	27536
1605201	27539
1605701	27552
1606201	27558
1606702	27570
1607203	27575
1607703	27579
1608203	27589
1608703	27602
1609204	27609
1609704	27624
1610204	27632
1610705	27638
1611205	27645
1611705	27652
1612205	27663
1612705	27672
1613205	27682
1613705	27686
1614205	27699
1614705	27709
1615205	27714
1615706	27723
1616207	27735
1616707	27745
1617208	27753
1617708	27759
1618208	27766
1618709	27772
1619209	27785
1619709	27800
1620209	27804
1620709	27811
1621209	27821
1621709	27830
1622209	27835
1622712	27844
1623212	27850
1623712	27861
1624212	27869
1624713	27882
1625213	27894
1625713	27900
1626213	27907
1626713	27918
1627213	27929
1627713	27940
1628213	27947
1628713	27957
1629213	27965
1629715	27973
1630215	27986
1630715	27994
1631216	27999
1631716	28006
1632216	28010
1632718	28019
1633219	28028
1633719	28039
1634219	28045
1634719	28055
1635219	28063
1635719	28068
1636219	28074
1636720	28080
1637221	28086
1637721	28094
1638221	28099
1638721	28107
1639221	28114
1639721	28122
1640221	28134
1640721	28143
1641221	28155
1641722	28163
1642223	28173
1642723	28182
1643224	28188
1643724	28199
1644224	28212
1644724	28221
1645224	28226
1645724	28236
1646226	28244
1646726	28251
1647226	28266
1647727	28276
1648227	28286
1648727	28292
1649227	28296
1649728	28300
1650228	28306
1650729	28313
1651229	28318
1651729	28323
1652229	28334
1652729	28340
1653229	28350
1653729	28357
1654229	28367
1654732	28381
1655234	28390
1655734	28401
1656234	28407
1656734	28416
1657234	28418
1657734	28431
1658234	28440
1658734	28454
1659234	28463
1659734	28471
1660237	28475
1660738	28480
1661238	28490
1661738	28503
1662238	28508
1662739	28517
1663239	28526
1663739	28530
1664240	28534
1664741	28539
1665242	28551
1665742	28563
1666244	28570
1666744	28579
1667244	28585
1667744	28597
1668244	28607
1668745	28617
1669245	28625
1669745	28631
1670246	28640
1670747	28653
1671247	28664
1671748	28678
1672248	28684
1672748	28687
1673250	28695
1673751	28708
1674252	28718
1674752	28725
1675252	28733
1675752	28741
1676254	28753
1676757	28759
1677257	28765
1677758	28774
1678258	28779
1678760	28783
1679260	28787
1679761	28796
1680261	28800
1680761	28812
1681263	28821
1681763	28832
1682263	28840
1682764	28852
1683265	28862
1683766	28870
1684266	28878
1684766	28886
1685267	28897
1685767	28904
1686267	28914
1686767	28929
1687269	28940
1687770	28949
1688270	28956
1688773	28962
1689273	28966
1689775	28974
1690275	28980
1690775	28986
1691275	28991
1691775	29002
1692275	29009
1692775	29015
1693275	29024
1693775	29033
1694275	29038
1694775	29048
1695275	29062
1695775	29071
1696277	29076
1696777	29082
1697277	29088
1697778	29098
1698278	29109
1698778	29122
1699279	29131
1699779	29137
1700279	29140
1700780	29150
1701281	29155
1701782	29171
1702283	29179
1702784	29188
1703284	29199
1703785	29202
1704287	29211
1704787	29217
1705287	29222
1705787	29234
1706287	29239
1706787	29250
1707287	29264
1707787	29273
1708287	29287
1708787	29295
1709287	29304
1709788	29311
1710288	29320
1710788	29327
1711288	29337
1711788	29347
1712288	29358
1712789	29370
1713289	29378
1713789	29388
1714289	29397
1714789	29403
1715289	29411
1715789	29426
1716290	29430
1716790	29441
1717290	29452
1717791	29461
1718292	29468
1718792	29478
1719292	29485
1719792	29491
1720294	29494
1720794	29510
1721294	29522
1721795	29531
1722297	29535
1722797	29539
1723298	29549
1723799	29555
1724299	29557
1724801	29568
1725302	29574
1725802	29577
1726302	29590
1726802	29597
1727302	29605
1727803	29617
1728304	29627
1728805	29632
1729305	29640
1729806	29648
1730306	29662
1730806	29669
1731307	29676
1731807	29684
1732307	29694
1732808	29706
1733308	29715
1733808	29723
1734308	29730
